trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
1306,19:10:00,19:10:00,144,4,0,0,30.6705
1306,19:17:00,19:17:00,137,5,0,0,34.6375
1306,19:22:00,19:22:00,149,6,0,0,37.3006
1306,19:33:00,19:33:00,57,7,0,0,44.9256
1306,19:46:00,19:46:00,135,8,0,0,55.7161
1306,19:57:00,19:57:00,26,9,0,0,65.8146
1306,20:04:00,20:04:00,86,10,0,0,71.8506
1306,20:15:00,20:15:00,113,11,0,0,81.5794
1306,20:35:00,20:35:00,123,12,0,0,95.1384
1307,19:02:00,19:02:00,63,1,0,0,0.0000
1307,19:12:00,19:12:00,38174,2,0,0,3.5589
1307,19:40:00,19:40:00,38417,3,0,0,27.9563
1307,19:45:00,19:45:00,144,4,0,0,30.6705
1307,19:53:00,19:53:00,137,5,0,0,34.6375
1307,19:58:00,19:58:00,149,6,0,0,37.3006
1307,20:08:00,20:08:00,57,7,0,0,44.9256
1307,20:21:00,20:21:00,135,8,0,0,55.7161
1307,20:33:00,20:33:00,26,9,0,0,65.8146
1307,20:40:00,20:40:00,86,10,0,0,71.8506
1307,20:51:00,20:51:00,113,11,0,0,81.5794
1307,21:11:00,21:11:00,123,12,0,0,95.1384
1308,08:21:00,08:21:00,63,1,0,0,0.0000
1308,08:31:00,08:31:00,38174,2,0,0,3.5589
1308,08:59:00,08:59:00,128,3,0,0,26.6373
1308,09:02:00,09:02:00,38417,4,0,0,27.9561
1308,09:06:00,09:06:00,144,5,0,0,30.6703
1308,09:14:00,09:14:00,137,6,0,0,34.6373
1308,09:19:00,09:19:00,149,7,0,0,37.3004
1308,09:29:00,09:29:00,57,8,0,0,44.9254
1308,09:42:00,09:42:00,135,9,0,0,55.7159
1308,10:02:00,10:02:00,26,10,0,0,65.8144
1308,10:09:00,10:09:00,86,11,0,0,71.8504
1308,10:20:00,10:20:00,113,12,0,0,81.5792
1308,10:39:00,10:39:00,123,13,0,0,95.1383
1309,17:41:00,17:41:00,63,1,0,0,0.0000
1309,17:51:00,17:51:00,38174,2,0,0,3.5589
1309,18:20:00,18:20:00,38417,3,0,0,27.9563
1309,18:24:00,18:24:00,78,4,0,0,29.2930
1309,18:27:00,18:27:00,144,5,0,0,30.6703
1309,18:34:00,18:34:00,137,6,0,0,34.6373
1309,18:39:00,18:39:00,149,7,0,0,37.3004
1309,18:50:00,18:50:00,57,8,0,0,44.9254
1309,19:03:00,19:03:00,135,9,0,0,55.7159
1309,19:14:00,19:14:00,26,10,0,0,65.8144
1309,19:22:00,19:22:00,86,11,0,0,71.8504
1309,19:33:00,19:33:00,113,12,0,0,81.5792
1309,19:52:00,19:52:00,123,13,0,0,95.1383
1310,09:47:00,09:47:00,63,1,0,0,0.0000
1310,09:57:00,09:57:00,38174,2,0,0,3.5589
1310,10:05:00,10:05:00,134,3,0,0,8.6769
1310,10:15:00,10:15:00,25,4,0,0,15.6428
1310,10:18:00,10:18:00,126,5,0,0,16.8938
1310,10:22:00,10:22:00,51,6,0,0,18.4333
1310,10:25:00,10:25:00,131,7,0,0,19.8424
1310,10:28:00,10:28:00,64,8,0,0,21.0729
1310,10:31:00,10:31:00,151,9,0,0,22.2966
1310,10:35:00,10:35:00,3,10,0,0,23.6324
1310,10:39:00,10:39:00,128,11,0,0,25.5153
1310,10:42:00,10:42:00,38417,12,0,0,26.8341
1310,10:45:00,10:45:00,78,13,0,0,28.1708
1310,10:49:00,10:49:00,144,14,0,0,29.5481
1310,10:56:00,10:56:00,137,15,0,0,33.5152
1310,11:01:00,11:01:00,149,16,0,0,36.1782
1310,11:11:00,11:11:00,57,17,0,0,43.8032
1310,11:24:00,11:24:00,135,18,0,0,54.5938
1310,11:35:00,11:35:00,26,19,0,0,64.6922
1310,11:43:00,11:43:00,86,20,0,0,70.7282
1310,11:55:00,11:55:00,113,21,0,0,80.4570
1310,12:14:00,12:14:00,123,22,0,0,94.0161
1311,24:40:00,24:40:00,63,1,0,0,0.0000
1311,24:50:00,24:50:00,38174,2,0,0,3.5589
1311,24:58:00,24:58:00,134,3,0,0,8.6769
1311,25:03:00,25:03:00,46,4,0,0,11.6362
1311,25:06:00,25:06:00,121,5,0,0,12.9144
1311,25:11:00,25:11:00,25,6,0,0,15.6420
1311,25:14:00,25:14:00,126,7,0,0,16.8928
1311,25:17:00,25:17:00,51,8,0,0,18.4324
1311,25:20:00,25:20:00,131,9,0,0,19.8415
1311,25:24:00,25:24:00,64,10,0,0,21.0720
1311,25:27:00,25:27:00,151,11,0,0,22.2956
1311,25:31:00,25:31:00,3,12,0,0,23.6314
1311,25:35:00,25:35:00,128,13,0,0,25.5144
1311,25:38:00,25:38:00,38417,14,0,0,26.8331
1311,25:41:00,25:41:00,78,15,0,0,28.1699
1311,25:44:00,25:44:00,144,16,0,0,29.5472
1311,25:52:00,25:52:00,137,17,0,0,33.5142
1311,25:57:00,25:57:00,149,18,0,0,36.1773
1311,26:07:00,26:07:00,57,19,0,0,43.8023
1311,26:19:00,26:19:00,135,20,0,0,54.5928
1311,26:31:00,26:31:00,26,21,0,0,64.6913
1311,26:38:00,26:38:00,86,22,0,0,70.7273
1311,26:49:00,26:49:00,113,23,0,0,80.4561
1311,27:08:00,27:08:00,123,24,0,0,94.0152
1312,21:58:00,21:58:00,63,1,0,0,0.0000
1312,22:08:00,22:08:00,38174,2,0,0,3.5589
1312,22:14:00,22:14:00,66,3,0,0,7.6358
1312,22:17:00,22:17:00,75,4,0,0,8.2172
1312,22:20:00,22:20:00,33,5,0,0,9.3220
1312,22:23:00,22:23:00,115,6,0,0,10.5788
1312,22:26:00,22:26:00,29,7,0,0,12.2188
1312,22:31:00,22:31:00,116,8,0,0,15.7551
1312,22:35:00,22:35:00,58,9,0,0,17.8519
1312,22:39:00,22:39:00,52,10,0,0,19.5252
1312,22:44:00,22:44:00,131,11,0,0,20.9678
1312,22:47:00,22:47:00,64,12,0,0,22.1983
1312,22:50:00,22:50:00,151,13,0,0,23.4220
1312,22:54:00,22:54:00,3,14,0,0,24.7578
1312,22:58:00,22:58:00,128,15,0,0,26.6407
1312,23:01:00,23:01:00,38417,16,0,0,27.9595
1312,23:04:00,23:04:00,78,17,0,0,29.2962
1312,23:07:00,23:07:00,144,18,0,0,30.6735
1312,23:15:00,23:15:00,137,19,0,0,34.6405
1312,23:20:00,23:20:00,149,20,0,0,37.3036
1312,23:30:00,23:30:00,57,21,0,0,44.9286
1312,23:42:00,23:42:00,135,22,0,0,55.7191
1312,23:54:00,23:54:00,26,23,0,0,65.8176
1312,24:01:00,24:01:00,86,24,0,0,71.8536
1312,24:12:00,24:12:00,113,25,0,0,81.5824
1312,24:31:00,24:31:00,123,26,0,0,95.1415
1313,17:19:00,17:19:00,63,1,0,0,0.0000
1313,17:29:00,17:29:00,38174,2,0,0,3.1081
1313,18:00:00,18:00:00,144,3,0,0,27.8326
1313,18:07:00,18:07:00,137,4,0,0,31.4470
1313,18:12:00,18:12:00,149,5,0,0,34.0309
1313,18:23:00,18:23:00,57,6,0,0,41.2460
1313,18:35:00,18:35:00,135,7,0,0,51.3557
1313,18:47:00,18:47:00,26,8,0,0,59.9491
1313,18:54:00,18:54:00,86,9,0,0,65.3500
1313,19:06:00,19:06:00,113,10,0,0,73.6400
1313,19:26:00,19:26:00,123,11,0,0,84.5002
1314,05:05:00,05:05:00,35,1,0,0,0.0000
1314,05:12:00,05:12:00,34,2,0,0,4.1979
1314,05:19:00,05:19:00,91,3,0,0,8.4708
1314,05:23:00,05:23:00,92,4,0,0,10.7036
1314,05:27:00,05:27:00,30,5,0,0,12.7839
1314,05:31:00,05:31:00,77,6,0,0,14.9489
1314,05:35:00,05:35:00,27,7,0,0,16.9441
1314,05:42:00,05:42:00,145,8,0,0,20.3695
1314,05:47:00,05:47:00,136,9,0,0,22.6358
1314,05:50:00,05:50:00,87,10,0,0,23.7104
1314,05:54:00,05:54:00,81,11,0,0,25.3188
1314,05:57:00,05:57:00,140,12,0,0,26.6055
1314,06:01:00,06:01:00,61,13,0,0,28.3008
1314,06:04:00,06:04:00,112,14,0,0,29.0087
1314,06:07:00,06:07:00,23,15,0,0,29.9080
1314,06:10:00,06:10:00,37,16,0,0,30.4246
1314,06:16:00,06:16:00,106,17,0,0,32.6710
1314,06:32:00,06:32:00,38187,18,0,0,38.0949
1314,06:45:00,06:45:00,105,19,0,0,43.0839
1315,07:05:00,07:05:00,35,1,0,0,0.0000
1315,07:12:00,07:12:00,34,2,0,0,4.1979
1315,07:19:00,07:19:00,91,3,0,0,8.4708
1315,07:23:00,07:23:00,92,4,0,0,10.7036
1315,07:27:00,07:27:00,30,5,0,0,12.7839
1315,07:31:00,07:31:00,77,6,0,0,14.9489
1315,07:35:00,07:35:00,27,7,0,0,16.9441
1315,07:42:00,07:42:00,145,8,0,0,20.3695
1315,07:47:00,07:47:00,136,9,0,0,22.6358
1315,07:50:00,07:50:00,87,10,0,0,23.7104
1315,07:54:00,07:54:00,81,11,0,0,25.3188
1315,07:57:00,07:57:00,140,12,0,0,26.6055
1315,08:01:00,08:01:00,61,13,0,0,28.3008
1315,08:04:00,08:04:00,112,14,0,0,29.0087
1315,08:07:00,08:07:00,23,15,0,0,29.9080
1315,08:10:00,08:10:00,37,16,0,0,30.4246
1315,08:16:00,08:16:00,106,17,0,0,32.6710
1315,08:25:00,08:25:00,38187,18,0,0,38.0949
1315,08:39:00,08:39:00,105,19,0,0,43.0839
1316,13:05:00,13:05:00,35,1,0,0,0.0000
1316,13:12:00,13:12:00,34,2,0,0,4.1979
1316,13:19:00,13:19:00,91,3,0,0,8.4708
1316,13:23:00,13:23:00,92,4,0,0,10.7036
1316,13:27:00,13:27:00,30,5,0,0,12.7839
1316,13:31:00,13:31:00,77,6,0,0,14.9489
1316,13:35:00,13:35:00,27,7,0,0,16.9441
1316,13:42:00,13:42:00,145,8,0,0,20.3695
1316,13:47:00,13:47:00,136,9,0,0,22.6358
1316,13:50:00,13:50:00,87,10,0,0,23.7104
1316,13:54:00,13:54:00,81,11,0,0,25.3188
1316,13:57:00,13:57:00,140,12,0,0,26.6055
1316,14:01:00,14:01:00,61,13,0,0,28.3008
1316,14:04:00,14:04:00,112,14,0,0,29.0087
1316,14:07:00,14:07:00,23,15,0,0,29.9080
1316,14:10:00,14:10:00,37,16,0,0,30.4246
1316,14:16:00,14:16:00,106,17,0,0,32.6710
1316,14:25:00,14:25:00,38187,18,0,0,38.0949
1316,14:39:00,14:39:00,105,19,0,0,43.0839
1317,15:05:00,15:05:00,35,1,0,0,0.0000
1317,15:12:00,15:12:00,34,2,0,0,4.1979
1317,15:19:00,15:19:00,91,3,0,0,8.4708
1317,15:23:00,15:23:00,92,4,0,0,10.7036
1317,15:27:00,15:27:00,30,5,0,0,12.7839
1317,15:31:00,15:31:00,77,6,0,0,14.9489
1317,15:35:00,15:35:00,27,7,0,0,16.9441
1317,15:42:00,15:42:00,145,8,0,0,20.3695
1317,15:47:00,15:47:00,136,9,0,0,22.6358
1317,15:50:00,15:50:00,87,10,0,0,23.7104
1317,15:54:00,15:54:00,81,11,0,0,25.3188
1317,15:57:00,15:57:00,140,12,0,0,26.6055
1317,16:01:00,16:01:00,61,13,0,0,28.3008
1317,16:04:00,16:04:00,112,14,0,0,29.0087
1317,16:07:00,16:07:00,23,15,0,0,29.9080
1317,16:10:00,16:10:00,37,16,0,0,30.4246
1317,16:16:00,16:16:00,106,17,0,0,32.6710
1317,16:25:00,16:25:00,38187,18,0,0,38.0949
1317,16:39:00,16:39:00,105,19,0,0,43.0839
1318,19:05:00,19:05:00,35,1,0,0,0.0000
1318,19:12:00,19:12:00,34,2,0,0,4.1979
1318,19:19:00,19:19:00,91,3,0,0,8.4708
1318,19:23:00,19:23:00,92,4,0,0,10.7036
1318,19:27:00,19:27:00,30,5,0,0,12.7839
1318,19:31:00,19:31:00,77,6,0,0,14.9489
1318,19:35:00,19:35:00,27,7,0,0,16.9441
1318,19:42:00,19:42:00,145,8,0,0,20.3695
1318,19:47:00,19:47:00,136,9,0,0,22.6358
1318,19:50:00,19:50:00,87,10,0,0,23.7104
1318,19:54:00,19:54:00,81,11,0,0,25.3188
1318,19:57:00,19:57:00,140,12,0,0,26.6055
1318,20:01:00,20:01:00,61,13,0,0,28.3008
1318,20:04:00,20:04:00,112,14,0,0,29.0087
1318,20:07:00,20:07:00,23,15,0,0,29.9080
1318,20:10:00,20:10:00,37,16,0,0,30.4246
1318,20:16:00,20:16:00,106,17,0,0,32.6710
1318,20:25:00,20:25:00,38187,18,0,0,38.0949
1318,20:39:00,20:39:00,105,19,0,0,43.0839
1319,21:05:00,21:05:00,35,1,0,0,0.0000
1319,21:12:00,21:12:00,34,2,0,0,4.1979
1319,21:19:00,21:19:00,91,3,0,0,8.4708
1319,21:23:00,21:23:00,92,4,0,0,10.7036
1319,21:27:00,21:27:00,30,5,0,0,12.7839
1319,21:31:00,21:31:00,77,6,0,0,14.9489
1319,21:35:00,21:35:00,27,7,0,0,16.9441
1319,21:42:00,21:42:00,145,8,0,0,20.3695
1319,21:47:00,21:47:00,136,9,0,0,22.6358
1319,21:50:00,21:50:00,87,10,0,0,23.7104
1319,21:54:00,21:54:00,81,11,0,0,25.3188
1319,21:57:00,21:57:00,140,12,0,0,26.6055
1319,22:01:00,22:01:00,61,13,0,0,28.3008
1319,22:04:00,22:04:00,112,14,0,0,29.0087
1319,22:07:00,22:07:00,23,15,0,0,29.9080
1319,22:10:00,22:10:00,37,16,0,0,30.4246
1319,22:16:00,22:16:00,106,17,0,0,32.6710
1319,22:25:00,22:25:00,38187,18,0,0,38.0949
1319,22:39:00,22:39:00,105,19,0,0,43.0839
1320,06:05:00,06:05:00,35,1,0,0,0.0000
1320,06:12:00,06:12:00,34,2,0,0,4.1979
1320,06:19:00,06:19:00,91,3,0,0,8.4708
1320,06:23:00,06:23:00,92,4,0,0,10.7036
1320,06:27:00,06:27:00,30,5,0,0,12.7839
1320,06:31:00,06:31:00,77,6,0,0,14.9489
1320,06:35:00,06:35:00,27,7,0,0,16.9441
1320,06:42:00,06:42:00,145,8,0,0,20.3695
1320,06:47:00,06:47:00,136,9,0,0,22.6358
1320,06:50:00,06:50:00,87,10,0,0,23.7104
1320,06:54:00,06:54:00,81,11,0,0,25.3188
1320,06:57:00,06:57:00,140,12,0,0,26.6055
1320,07:00:00,07:00:00,97,13,0,0,27.3634
1320,07:04:00,07:04:00,112,14,0,0,28.9991
1320,07:07:00,07:07:00,23,15,0,0,29.8985
1320,07:10:00,07:10:00,37,16,0,0,30.4152
1320,07:16:00,07:16:00,106,17,0,0,32.6616
1320,07:25:00,07:25:00,38187,18,0,0,38.0854
1320,07:39:00,07:39:00,105,19,0,0,43.0744
1321,12:05:00,12:05:00,35,1,0,0,0.0000
1321,12:12:00,12:12:00,34,2,0,0,4.1979
1321,12:19:00,12:19:00,91,3,0,0,8.4708
1321,12:23:00,12:23:00,92,4,0,0,10.7036
1321,12:27:00,12:27:00,30,5,0,0,12.7839
1321,12:31:00,12:31:00,77,6,0,0,14.9489
1321,12:35:00,12:35:00,27,7,0,0,16.9441
1321,12:42:00,12:42:00,145,8,0,0,20.3695
1321,12:47:00,12:47:00,136,9,0,0,22.6358
1321,12:50:00,12:50:00,87,10,0,0,23.7104
1321,12:54:00,12:54:00,81,11,0,0,25.3188
1321,12:57:00,12:57:00,140,12,0,0,26.6055
1321,13:00:00,13:00:00,97,13,0,0,27.3634
1321,13:04:00,13:04:00,112,14,0,0,28.9991
1321,13:07:00,13:07:00,23,15,0,0,29.8985
1321,13:10:00,13:10:00,37,16,0,0,30.4152
1321,13:16:00,13:16:00,106,17,0,0,32.6616
1321,13:25:00,13:25:00,38187,18,0,0,38.0854
1321,13:39:00,13:39:00,105,19,0,0,43.0744
1322,16:05:00,16:05:00,35,1,0,0,0.0000
1322,16:12:00,16:12:00,34,2,0,0,4.1979
1322,16:19:00,16:19:00,91,3,0,0,8.4708
1322,16:23:00,16:23:00,92,4,0,0,10.7036
1322,16:27:00,16:27:00,30,5,0,0,12.7839
1322,16:31:00,16:31:00,77,6,0,0,14.9489
1322,16:35:00,16:35:00,27,7,0,0,16.9441
1322,16:42:00,16:42:00,145,8,0,0,20.3695
1322,16:47:00,16:47:00,136,9,0,0,22.6358
1322,16:50:00,16:50:00,87,10,0,0,23.7104
1322,16:54:00,16:54:00,81,11,0,0,25.3188
1322,16:57:00,16:57:00,140,12,0,0,26.6055
1322,17:00:00,17:00:00,97,13,0,0,27.3634
1322,17:04:00,17:04:00,112,14,0,0,28.9991
1322,17:07:00,17:07:00,23,15,0,0,29.8985
1322,17:10:00,17:10:00,37,16,0,0,30.4152
1322,17:16:00,17:16:00,106,17,0,0,32.6616
1322,17:25:00,17:25:00,38187,18,0,0,38.0854
1322,17:41:00,17:41:00,105,19,0,0,43.0744
1323,18:05:00,18:05:00,35,1,0,0,0.0000
1323,18:12:00,18:12:00,34,2,0,0,4.1979
1323,18:19:00,18:19:00,91,3,0,0,8.4708
1323,18:23:00,18:23:00,92,4,0,0,10.7036
1323,18:27:00,18:27:00,30,5,0,0,12.7839
1323,18:31:00,18:31:00,77,6,0,0,14.9489
1323,18:35:00,18:35:00,27,7,0,0,16.9441
1323,18:42:00,18:42:00,145,8,0,0,20.3695
1323,18:47:00,18:47:00,136,9,0,0,22.6358
1323,18:50:00,18:50:00,87,10,0,0,23.7104
1323,18:54:00,18:54:00,81,11,0,0,25.3188
1323,18:57:00,18:57:00,140,12,0,0,26.6055
1323,19:00:00,19:00:00,97,13,0,0,27.3634
1323,19:04:00,19:04:00,112,14,0,0,28.9991
1323,19:07:00,19:07:00,23,15,0,0,29.8985
1323,19:10:00,19:10:00,37,16,0,0,30.4152
1323,19:16:00,19:16:00,106,17,0,0,32.6616
1323,19:25:00,19:25:00,38187,18,0,0,38.0854
1323,19:39:00,19:39:00,105,19,0,0,43.0744
1324,22:05:00,22:05:00,35,1,0,0,0.0000
1324,22:12:00,22:12:00,34,2,0,0,4.1979
1324,22:19:00,22:19:00,91,3,0,0,8.4708
1324,22:23:00,22:23:00,92,4,0,0,10.7036
1324,22:27:00,22:27:00,30,5,0,0,12.7839
1324,22:31:00,22:31:00,77,6,0,0,14.9489
1324,22:35:00,22:35:00,27,7,0,0,16.9441
1324,22:42:00,22:42:00,145,8,0,0,20.3695
1324,22:47:00,22:47:00,136,9,0,0,22.6358
1324,22:50:00,22:50:00,87,10,0,0,23.7104
1324,22:54:00,22:54:00,81,11,0,0,25.3188
1324,22:57:00,22:57:00,140,12,0,0,26.6055
1324,23:00:00,23:00:00,97,13,0,0,27.3634
1324,23:04:00,23:04:00,112,14,0,0,28.9991
1324,23:07:00,23:07:00,23,15,0,0,29.8985
1324,23:10:00,23:10:00,37,16,0,0,30.4152
1324,23:16:00,23:16:00,106,17,0,0,32.6616
1324,23:25:00,23:25:00,38187,18,0,0,38.0854
1324,23:39:00,23:39:00,105,19,0,0,43.0744
1325,09:03:00,09:03:00,35,1,0,0,0.0000
1325,09:10:00,09:10:00,34,2,0,0,4.1979
1325,09:13:00,09:13:00,94,3,0,0,4.7741
1325,09:19:00,09:19:00,91,4,0,0,8.4706
1325,09:23:00,09:23:00,92,5,0,0,10.7034
1325,09:27:00,09:27:00,30,6,0,0,12.7837
1325,09:31:00,09:31:00,77,7,0,0,14.9487
1325,09:35:00,09:35:00,27,8,0,0,16.9439
1325,09:42:00,09:42:00,145,9,0,0,20.3693
1325,09:47:00,09:47:00,136,10,0,0,22.6356
1325,09:50:00,09:50:00,87,11,0,0,23.7102
1325,09:54:00,09:54:00,81,12,0,0,25.3186
1325,09:57:00,09:57:00,140,13,0,0,26.6053
1325,10:01:00,10:01:00,61,14,0,0,28.3006
1325,10:04:00,10:04:00,112,15,0,0,29.0085
1325,10:07:00,10:07:00,23,16,0,0,29.9078
1325,10:10:00,10:10:00,37,17,0,0,30.4244
1325,10:16:00,10:16:00,106,18,0,0,32.6708
1325,10:25:00,10:25:00,38187,19,0,0,38.0947
1325,10:39:00,10:39:00,105,20,0,0,43.0837
1326,11:03:00,11:03:00,35,1,0,0,0.0000
1326,11:10:00,11:10:00,34,2,0,0,4.1979
1326,11:13:00,11:13:00,94,3,0,0,4.7741
1326,11:19:00,11:19:00,91,4,0,0,8.4706
1326,11:23:00,11:23:00,92,5,0,0,10.7034
1326,11:27:00,11:27:00,30,6,0,0,12.7837
1326,11:31:00,11:31:00,77,7,0,0,14.9487
1326,11:35:00,11:35:00,27,8,0,0,16.9439
1326,11:42:00,11:42:00,145,9,0,0,20.3693
1326,11:47:00,11:47:00,136,10,0,0,22.6356
1326,11:50:00,11:50:00,87,11,0,0,23.7102
1326,11:54:00,11:54:00,81,12,0,0,25.3186
1326,11:57:00,11:57:00,140,13,0,0,26.6053
1326,12:01:00,12:01:00,61,14,0,0,28.3006
1326,12:04:00,12:04:00,112,15,0,0,29.0085
1326,12:07:00,12:07:00,23,16,0,0,29.9078
1326,12:10:00,12:10:00,37,17,0,0,30.4244
1326,12:16:00,12:16:00,106,18,0,0,32.6708
1326,12:25:00,12:25:00,38187,19,0,0,38.0947
1326,12:40:00,12:40:00,105,20,0,0,43.0837
1327,17:03:00,17:03:00,35,1,0,0,0.0000
1327,17:10:00,17:10:00,34,2,0,0,4.1979
1327,17:13:00,17:13:00,94,3,0,0,4.7741
1327,17:19:00,17:19:00,91,4,0,0,8.4706
1327,17:23:00,17:23:00,92,5,0,0,10.7034
1327,17:27:00,17:27:00,30,6,0,0,12.7837
1327,17:31:00,17:31:00,77,7,0,0,14.9487
1327,17:35:00,17:35:00,27,8,0,0,16.9439
1327,17:42:00,17:42:00,145,9,0,0,20.3693
1327,17:47:00,17:47:00,136,10,0,0,22.6356
1327,17:50:00,17:50:00,87,11,0,0,23.7102
1327,17:54:00,17:54:00,81,12,0,0,25.3186
1327,17:57:00,17:57:00,140,13,0,0,26.6053
1327,18:01:00,18:01:00,61,14,0,0,28.3006
1327,18:04:00,18:04:00,112,15,0,0,29.0085
1327,18:07:00,18:07:00,23,16,0,0,29.9078
1327,18:10:00,18:10:00,37,17,0,0,30.4244
1327,18:16:00,18:16:00,106,18,0,0,32.6708
1327,18:25:00,18:25:00,38187,19,0,0,38.0947
1327,18:39:00,18:39:00,105,20,0,0,43.0837
1328,23:03:00,23:03:00,35,1,0,0,0.0000
1328,23:10:00,23:10:00,34,2,0,0,4.1979
1328,23:13:00,23:13:00,94,3,0,0,4.7741
1328,23:19:00,23:19:00,91,4,0,0,8.4706
1328,23:23:00,23:23:00,92,5,0,0,10.7034
1328,23:27:00,23:27:00,30,6,0,0,12.7837
1328,23:31:00,23:31:00,77,7,0,0,14.9487
1328,23:35:00,23:35:00,27,8,0,0,16.9439
1328,23:42:00,23:42:00,145,9,0,0,20.3693
1328,23:47:00,23:47:00,136,10,0,0,22.6356
1328,23:50:00,23:50:00,87,11,0,0,23.7102
1328,23:54:00,23:54:00,81,12,0,0,25.3186
1328,23:57:00,23:57:00,140,13,0,0,26.6053
1328,24:01:00,24:01:00,61,14,0,0,28.3006
1328,24:04:00,24:04:00,112,15,0,0,29.0085
1328,24:07:00,24:07:00,23,16,0,0,29.9078
1328,24:10:00,24:10:00,37,17,0,0,30.4244
1328,24:16:00,24:16:00,106,18,0,0,32.6708
1328,24:25:00,24:25:00,38187,19,0,0,38.0947
1328,24:39:00,24:39:00,105,20,0,0,43.0837
1329,08:03:00,08:03:00,35,1,0,0,0.0000
1329,08:10:00,08:10:00,34,2,0,0,4.1979
1329,08:13:00,08:13:00,94,3,0,0,4.7741
1329,08:19:00,08:19:00,91,4,0,0,8.4706
1329,08:23:00,08:23:00,92,5,0,0,10.7034
1329,08:27:00,08:27:00,30,6,0,0,12.7837
1329,08:31:00,08:31:00,77,7,0,0,14.9487
1329,08:35:00,08:35:00,27,8,0,0,16.9439
1329,08:42:00,08:42:00,145,9,0,0,20.3693
1329,08:47:00,08:47:00,136,10,0,0,22.6356
1329,08:50:00,08:50:00,87,11,0,0,23.7102
1329,08:54:00,08:54:00,81,12,0,0,25.3186
1329,08:57:00,08:57:00,140,13,0,0,26.6053
1329,09:00:00,09:00:00,97,14,0,0,27.3633
1329,09:04:00,09:04:00,112,15,0,0,28.9989
1329,09:07:00,09:07:00,23,16,0,0,29.8983
1329,09:10:00,09:10:00,37,17,0,0,30.4150
1329,09:16:00,09:16:00,106,18,0,0,32.6614
1329,09:25:00,09:25:00,38187,19,0,0,38.0852
1329,09:39:00,09:39:00,105,20,0,0,43.0742
1330,10:03:00,10:03:00,35,1,0,0,0.0000
1330,10:10:00,10:10:00,34,2,0,0,4.1979
1330,10:13:00,10:13:00,94,3,0,0,4.7741
1330,10:19:00,10:19:00,91,4,0,0,8.4706
1330,10:23:00,10:23:00,92,5,0,0,10.7034
1330,10:27:00,10:27:00,30,6,0,0,12.7837
1330,10:31:00,10:31:00,77,7,0,0,14.9487
1330,10:35:00,10:35:00,27,8,0,0,16.9439
1330,10:42:00,10:42:00,145,9,0,0,20.3693
1330,10:47:00,10:47:00,136,10,0,0,22.6356
1330,10:50:00,10:50:00,87,11,0,0,23.7102
1330,10:54:00,10:54:00,81,12,0,0,25.3186
1330,10:57:00,10:57:00,140,13,0,0,26.6053
1330,11:00:00,11:00:00,97,14,0,0,27.3633
1330,11:04:00,11:04:00,112,15,0,0,28.9989
1330,11:07:00,11:07:00,23,16,0,0,29.8983
1330,11:10:00,11:10:00,37,17,0,0,30.4150
1330,11:16:00,11:16:00,106,18,0,0,32.6614
1330,11:25:00,11:25:00,38187,19,0,0,38.0852
1330,11:39:00,11:39:00,105,20,0,0,43.0742
1331,14:03:00,14:03:00,35,1,0,0,0.0000
1331,14:10:00,14:10:00,34,2,0,0,4.1979
1331,14:13:00,14:13:00,94,3,0,0,4.7741
1331,14:19:00,14:19:00,91,4,0,0,8.4706
1331,14:23:00,14:23:00,92,5,0,0,10.7034
1331,14:27:00,14:27:00,30,6,0,0,12.7837
1331,14:31:00,14:31:00,77,7,0,0,14.9487
1331,14:35:00,14:35:00,27,8,0,0,16.9439
1331,14:42:00,14:42:00,145,9,0,0,20.3693
1331,14:47:00,14:47:00,136,10,0,0,22.6356
1331,14:50:00,14:50:00,87,11,0,0,23.7102
1331,14:54:00,14:54:00,81,12,0,0,25.3186
1331,14:57:00,14:57:00,140,13,0,0,26.6053
1331,15:00:00,15:00:00,97,14,0,0,27.3633
1331,15:04:00,15:04:00,112,15,0,0,28.9989
1331,15:07:00,15:07:00,23,16,0,0,29.8983
1331,15:10:00,15:10:00,37,17,0,0,30.4150
1331,15:16:00,15:16:00,106,18,0,0,32.6614
1331,15:25:00,15:25:00,38187,19,0,0,38.0852
1331,15:39:00,15:39:00,105,20,0,0,43.0742
1332,20:03:00,20:03:00,35,1,0,0,0.0000
1332,20:10:00,20:10:00,34,2,0,0,4.1979
1332,20:13:00,20:13:00,94,3,0,0,4.7741
1332,20:19:00,20:19:00,91,4,0,0,8.4706
1332,20:23:00,20:23:00,92,5,0,0,10.7034
1332,20:27:00,20:27:00,30,6,0,0,12.7837
1332,20:31:00,20:31:00,77,7,0,0,14.9487
1332,20:35:00,20:35:00,27,8,0,0,16.9439
1332,20:42:00,20:42:00,145,9,0,0,20.3693
1332,20:47:00,20:47:00,136,10,0,0,22.6356
1332,20:50:00,20:50:00,87,11,0,0,23.7102
1332,20:54:00,20:54:00,81,12,0,0,25.3186
1332,20:57:00,20:57:00,140,13,0,0,26.6053
1332,21:00:00,21:00:00,97,14,0,0,27.3633
1332,21:04:00,21:04:00,112,15,0,0,28.9989
1332,21:07:00,21:07:00,23,16,0,0,29.8983
1332,21:10:00,21:10:00,37,17,0,0,30.4150
1332,21:16:00,21:16:00,106,18,0,0,32.6614
